chr9	139103334	139103782	Breast-Basal-Ep
chr13	113887316	113887803	Breast-Basal-Ep
chr7	143915033	143916185	Breast-Basal-Ep
chr6	35058102	35058217	Breast-Basal-Ep
chr14	105919521	105919721	Breast-Basal-Ep
chr20	31015006	31015485	Breast-Basal-Ep
chr14	104172918	104172966	Breast-Basal-Ep
chr16	79038136	79039295	Breast-Basal-Ep
chr13	41109344	41109683	Breast-Basal-Ep
chr8	103755443	103755750	Breast-Basal-Ep
chr16	81390361	81390582	Breast-Basal-Ep
chr4	10083000	10083099	Breast-Basal-Ep
chr19	14040365	14040420	Breast-Basal-Ep
chr20	62314802	62315091	Breast-Basal-Ep
chr1	234529404	234529509	Breast-Basal-Ep
chr5	150649232	150649655	Breast-Basal-Ep
chr1	154557600	154557782	Breast-Basal-Ep
chr11	70275199	70275558	Breast-Basal-Ep
chr2	10711980	10712382	Breast-Basal-Ep
chr17	4453890	4454402	Breast-Basal-Ep
chr5	125761325	125762732	Breast-Basal-Ep
chr17	64439760	64440042	Breast-Basal-Ep
chr20	39803941	39804432	Breast-Basal-Ep
chr22	18277228	18277536	Breast-Basal-Ep
chr17	78487203	78487296	Breast-Basal-Ep
chr1	35963658	35963922	Breast-Basal-Ep
chr3	41287898	41288395	Breast-Basal-Ep
chr22	36692811	36693195	Breast-Basal-Ep
chr2	65299907	65300026	Breast-Basal-Ep
chr2	11303768	11304163	Breast-Basal-Ep
chr1	115768599	115768904	Breast-Basal-Ep
chr17	78339276	78339500	Breast-Basal-Ep
chr9	72721725	72721986	Breast-Basal-Ep
chr18	20516102	20516212	Breast-Basal-Ep
chr16	58292240	58292423	Breast-Basal-Ep
chr9	139959095	139959161	Breast-Basal-Ep
chr17	55172775	55173425	Breast-Basal-Ep
chr10	134239244	134239434	Breast-Basal-Ep
chr12	120656819	120656996	Breast-Basal-Ep
chr16	15590584	15591003	Breast-Basal-Ep
chr15	68636276	68636456	Breast-Basal-Ep
chr17	4074038	4074224	Breast-Basal-Ep
chr19	16618101	16618215	Breast-Basal-Ep
chr14	100138644	100138816	Breast-Basal-Ep
chr19	52718854	52719365	Breast-Basal-Ep
chr19	14040780	14041351	Breast-Basal-Ep
chr9	72024668	72024813	Breast-Basal-Ep
chr19	4090756	4091050	Breast-Basal-Ep
chr6	35057137	35057475	Breast-Basal-Ep
chr2	25355688	25355881	Breast-Basal-Ep
chr8	71396053	71396292	Breast-Basal-Ep
chr11	71036966	71037381	Breast-Basal-Ep
chr16	15771828	15772076	Breast-Basal-Ep
chr11	8642026	8642201	Breast-Basal-Ep
chr1	24945157	24945547	Breast-Basal-Ep
chr6	35056411	35056499	Breast-Basal-Ep
chr7	5721515	5721829	Breast-Basal-Ep
chr4	4563499	4563861	Breast-Basal-Ep
chr11	12031681	12031966	Breast-Basal-Ep
chr2	235347620	235348007	Breast-Basal-Ep
chr16	28708763	28709052	Breast-Basal-Ep
chr17	78262250	78262378	Breast-Basal-Ep
chr15	58833988	58834172	Breast-Basal-Ep
chr6	106580208	106580282	Breast-Basal-Ep
chr6	157310292	157310587	Breast-Basal-Ep
chr3	8817174	8817507	Breast-Basal-Ep
chr15	75430415	75430565	Breast-Basal-Ep
chr16	68876140	68876294	Breast-Basal-Ep
chr7	531330	531628	Breast-Basal-Ep
chr14	44340439	44341514	Breast-Basal-Ep
chr3	101372547	101372907	Breast-Basal-Ep
chr9	72020613	72021348	Breast-Basal-Ep
chr14	74976189	74977092	Breast-Basal-Ep
chr12	51598105	51598700	Breast-Basal-Ep
chr17	29432097	29432636	Breast-Basal-Ep
chr18	34966966	34967016	Breast-Basal-Ep
chr6	2951031	2951137	Breast-Basal-Ep
chr20	58148657	58148995	Breast-Basal-Ep
chr19	5844006	5844460	Breast-Basal-Ep
chr21	46424552	46424669	Breast-Basal-Ep
chr7	501557	501946	Breast-Basal-Ep
chr19	41282371	41282679	Breast-Basal-Ep
chr14	102713034	102713253	Breast-Basal-Ep
chr17	63075040	63075401	Breast-Basal-Ep
chr16	799111	799519	Breast-Basal-Ep
chr11	3164798	3164901	Breast-Basal-Ep
chr17	64132053	64132578	Breast-Basal-Ep
chr21	46398139	46398323	Breast-Basal-Ep
chr6	168769208	168769379	Breast-Basal-Ep
chr1	115834568	115834865	Breast-Basal-Ep
chr1	16669763	16670101	Breast-Basal-Ep
chr21	46424068	46424480	Breast-Basal-Ep
chr2	23645917	23646162	Breast-Basal-Ep
chr12	19794154	19794500	Breast-Basal-Ep
chr10	135084294	135084911	Breast-Basal-Ep
chr18	21484302	21484727	Breast-Basal-Ep
chr19	2195970	2196493	Breast-Basal-Ep
chr14	99936327	99936719	Breast-Basal-Ep
chr2	97607357	97607711	Breast-Basal-Ep
chr3	140010487	140010724	Breast-Basal-Ep
chr16	66655515	66655819	Breast-Basal-Ep
chr17	62016912	62017289	Breast-Basal-Ep
chr1	73115206	73115401	Breast-Basal-Ep
chr21	18266958	18267054	Breast-Basal-Ep
chr4	4560164	4560733	Breast-Basal-Ep
chr10	127680636	127680967	Breast-Basal-Ep
chr15	49254045	49254722	Breast-Basal-Ep
chr16	81701853	81702050	Breast-Basal-Ep
chr1	19583401	19583681	Breast-Basal-Ep
chr1	214549649	214549865	Breast-Basal-Ep
chr1	249109854	249110124	Breast-Basal-Ep
chr14	65257311	65258066	Breast-Basal-Ep
chr17	71345918	71346480	Breast-Basal-Ep
chr2	241067849	241068039	Breast-Basal-Ep
chr1	229259041	229259265	Breast-Basal-Ep
chr19	4944195	4944585	Breast-Basal-Ep
chr12	7048136	7048222	Breast-Basal-Ep
chr19	11537719	11537908	Breast-Basal-Ep
chr14	74983398	74983610	Breast-Basal-Ep
chr18	20551896	20552304	Breast-Basal-Ep
chr19	39913646	39914303	Breast-Basal-Ep
chr3	57197419	57197566	Breast-Basal-Ep
chr14	102896729	102897400	Breast-Basal-Ep
chr18	10350797	10350998	Breast-Basal-Ep
chr3	8807680	8808334	Breast-Basal-Ep
chr6	164021590	164021954	Breast-Basal-Ep
chr2	219041674	219042030	Breast-Basal-Ep
chr2	85987291	85987564	Breast-Basal-Ep
chr3	8816060	8817065	Breast-Basal-Ep
chr6	11790999	11791711	Breast-Basal-Ep
chr1	112354078	112354259	Breast-Basal-Ep
chr14	102807823	102808100	Breast-Basal-Ep
chr2	74121751	74122264	Breast-Basal-Ep
chr1	117278030	117278177	Breast-Basal-Ep
chr15	99706285	99706539	Breast-Basal-Ep
chr16	22336741	22337090	Breast-Basal-Ep
chr17	79173296	79174206	Breast-Basal-Ep
chr19	2556719	2556918	Breast-Basal-Ep
chr21	44889696	44889974	Breast-Basal-Ep
chr2	85212331	85212545	Breast-Basal-Ep
chr22	39822757	39823143	Breast-Basal-Ep
chr2	239918412	239918640	Breast-Basal-Ep
chr16	4513755	4514232	Breast-Basal-Ep
chr1	94289728	94290316	Breast-Basal-Ep
chr16	19548448	19549241	Breast-Basal-Ep
chr19	39956364	39957253	Breast-Basal-Ep
chr10	90701457	90701577	Breast-Basal-Ep
chr17	21111327	21111601	Breast-Basal-Ep
chr19	16487627	16487726	Breast-Basal-Ep
chr11	128815136	128815420	Breast-Basal-Ep
chr1	180919764	180920174	Breast-Basal-Ep
chr14	24437971	24438137	Breast-Basal-Ep
chr17	78339032	78339232	Breast-Basal-Ep
chr7	228486	228714	Breast-Basal-Ep
chr5	176919341	176919704	Breast-Basal-Ep
chr22	19700294	19700432	Breast-Basal-Ep
chr2	96152046	96152205	Breast-Basal-Ep
chr5	139724	139937	Breast-Basal-Ep
chr9	98206493	98206826	Breast-Basal-Ep
chr1	12634617	12634820	Breast-Basal-Ep
chr13	24873566	24873866	Breast-Basal-Ep
chr19	10752705	10753011	Breast-Basal-Ep
chr11	68120944	68121252	Breast-Basal-Ep
chr15	63920306	63920521	Breast-Basal-Ep
chr19	34617829	34618111	Breast-Basal-Ep
chr17	55365003	55365310	Breast-Basal-Ep
chr3	134160782	134161521	Breast-Basal-Ep
chr16	23573776	23574206	Breast-Basal-Ep
chr9	134350773	134351153	Breast-Basal-Ep
chr19	46913523	46914053	Breast-Basal-Ep
chr19	56596816	56597040	Breast-Basal-Ep
chr6	14364590	14365234	Breast-Basal-Ep
chr12	69883901	69885128	Breast-Basal-Ep
chr22	50872473	50873472	Breast-Basal-Ep
chr7	100403022	100403289	Breast-Basal-Ep
chr7	73407076	73407219	Breast-Basal-Ep
chr11	130043578	130044447	Breast-Basal-Ep
chr12	2140448	2140995	Breast-Basal-Ep
chr19	5306496	5306632	Breast-Basal-Ep
chr14	69464373	69465002	Breast-Basal-Ep
chr16	4947619	4947983	Breast-Basal-Ep
chr17	45992348	45992757	Breast-Basal-Ep
chr3	9908694	9908896	Breast-Basal-Ep
chr12	114275298	114275615	Breast-Basal-Ep
chr1	236721559	236722360	Breast-Basal-Ep
chr12	6559230	6559466	Breast-Basal-Ep
chr14	73743352	73743997	Breast-Basal-Ep
chr22	31283451	31283676	Breast-Basal-Ep
chr4	88927166	88927983	Breast-Basal-Ep
chr8	47146643	47146865	Breast-Basal-Ep
chr3	8802999	8803189	Breast-Basal-Ep
chr6	138196991	138197721	Breast-Basal-Ep
chr21	43531011	43531129	Breast-Basal-Ep
chr17	78157896	78158060	Breast-Basal-Ep
chr9	97743015	97743844	Breast-Basal-Ep
chr11	45102552	45102899	Breast-Basal-Ep
chr7	99048113	99048352	Breast-Basal-Ep
chr5	169576282	169576577	Breast-Basal-Ep
chr3	188679395	188680097	Breast-Basal-Ep
chr10	135085003	135085220	Breast-Basal-Ep
chr19	47491675	47492048	Breast-Basal-Ep
chr8	143423571	143423767	Breast-Basal-Ep
chr12	113822937	113823115	Breast-Basal-Ep
chr17	21106165	21106451	Breast-Basal-Ep
chr22	31483906	31484125	Breast-Basal-Ep
chr1	17195032	17195219	Breast-Basal-Ep
chr15	101909335	101910068	Breast-Basal-Ep
chr19	38631207	38631393	Breast-Basal-Ep
chr20	33519773	33519989	Breast-Basal-Ep
chr5	150644861	150645224	Breast-Basal-Ep
chr11	66638659	66639477	Breast-Basal-Ep
chr16	81388763	81389864	Breast-Basal-Ep
chr18	32737000	32737549	Breast-Basal-Ep
chr2	32290173	32290379	Breast-Basal-Ep
chr15	40303304	40303773	Breast-Basal-Ep
chr21	45110855	45111677	Breast-Basal-Ep
chr1	46660024	46660532	Breast-Basal-Ep
chr21	42547886	42548268	Breast-Basal-Ep
chr7	134944449	134944795	Breast-Basal-Ep
chr1	28293522	28294270	Breast-Basal-Ep
chr5	1808107	1808452	Breast-Basal-Ep
chr10	123341685	123342252	Breast-Basal-Ep
chr14	105624634	105624921	Breast-Basal-Ep
chr10	99358608	99358949	Breast-Basal-Ep
chr12	12387112	12387379	Breast-Basal-Ep
chr8	128867487	128867655	Breast-Basal-Ep
chr16	24834237	24834735	Breast-Basal-Ep
chr19	56128148	56128736	Breast-Basal-Ep
chr20	3170742	3171567	Breast-Basal-Ep
chr10	11571451	11572435	Breast-Basal-Ep
chr12	104667087	104667242	Breast-Basal-Ep
chr21	46397329	46397804	Breast-Basal-Ep
chr16	3170203	3170619	Breast-Basal-Ep
chr19	39871235	39871722	Breast-Basal-Ep
chr20	36017494	36018115	Breast-Basal-Ep
chr17	40235368	40235840	Breast-Basal-Ep
chr2	109076332	109076747	Breast-Basal-Ep
chr9	139102867	139103123	Breast-Basal-Ep
chr11	65629950	65630970	Breast-Basal-Ep
chr1	6008174	6008578	Breast-Basal-Ep
chr15	64434781	64435204	Breast-Basal-Ep
chr16	798880	799060	Breast-Basal-Ep
chr6	131455834	131456002	Breast-Basal-Ep
chr10	73767865	73768183	Breast-Basal-Ep
chr20	39802797	39803452	Breast-Basal-Ep
chr11	65826802	65827513	Breast-Basal-Ep
chr14	105918876	105919370	Breast-Basal-Ep
chr1	210022848	210023525	Breast-Basal-Ep
chr9	34249642	34250407	Breast-Basal-Ep
chr1	168067804	168068085	Breast-Luminal-Ep
chr6	83921377	83921764	Breast-Luminal-Ep
chr7	6188780	6188836	Breast-Luminal-Ep
chr19	10295202	10295312	Breast-Luminal-Ep
chr19	1167116	1167262	Breast-Luminal-Ep
chr19	10295668	10295840	Breast-Luminal-Ep
chr10	61931722	61932134	Breast-Luminal-Ep
chr2	9776069	9776404	Breast-Luminal-Ep
chr17	30348092	30348317	Breast-Luminal-Ep
chr19	36608144	36608295	Breast-Luminal-Ep
chr2	236424116	236424363	Breast-Luminal-Ep
chr8	8572295	8572475	Breast-Luminal-Ep
chr1	15281036	15281105	Breast-Luminal-Ep
chr2	26525034	26525657	Breast-Luminal-Ep
chr2	240691479	240691613	Breast-Luminal-Ep
chr2	27433190	27433456	Breast-Luminal-Ep
chr4	57177979	57178217	Breast-Luminal-Ep
chr7	6188254	6188724	Breast-Luminal-Ep
chr4	48301031	48301742	Breast-Luminal-Ep
chr9	9559676	9560036	Breast-Luminal-Ep
chr19	283341	283701	Breast-Luminal-Ep
chr9	139121709	139121865	Breast-Luminal-Ep
chr16	88017645	88017848	Breast-Luminal-Ep
chr4	3217012	3217297	Breast-Luminal-Ep
chr18	14798181	14798393	Breast-Luminal-Ep
chr6	169641077	169641365	Breast-Luminal-Ep
chr10	29955135	29955464	Breast-Luminal-Ep
chr11	101216528	101216717	Breast-Luminal-Ep
chr1	21573374	21573685	Breast-Luminal-Ep
chr5	177525861	177525915	Breast-Luminal-Ep
chr10	8112241	8112811	Breast-Luminal-Ep
chr11	6499358	6499714	Breast-Luminal-Ep
chr17	1848935	1849266	Breast-Luminal-Ep
chr5	149880892	149881075	Breast-Luminal-Ep
chr11	129324899	129325422	Breast-Luminal-Ep
chr17	65397329	65397488	Breast-Luminal-Ep
chr1	56392963	56393055	Breast-Luminal-Ep
chr21	44850179	44850273	Breast-Luminal-Ep
chr17	1523791	1523910	Breast-Luminal-Ep
chr11	233159	233419	Breast-Luminal-Ep
chr17	35545295	35545646	Breast-Luminal-Ep
chr18	73395620	73395761	Breast-Luminal-Ep
chr12	15035460	15036335	Breast-Luminal-Ep
chr6	42397427	42397763	Breast-Luminal-Ep
chr12	5747732	5747898	Breast-Luminal-Ep
chr2	10600694	10600769	Breast-Luminal-Ep
chr13	100738532	100738798	Breast-Luminal-Ep
chr2	233986729	233986989	Breast-Luminal-Ep
chr17	64658255	64658540	Breast-Luminal-Ep
chr2	61471507	61471744	Breast-Luminal-Ep
chr1	204535919	204536233	Breast-Luminal-Ep
chr10	22047482	22047622	Breast-Luminal-Ep
chr7	24275476	24275764	Breast-Luminal-Ep
chr22	27859204	27859395	Breast-Luminal-Ep
chr11	75167902	75168178	Breast-Luminal-Ep
chr8	117231798	117232276	Breast-Luminal-Ep
chr15	41067707	41068463	Breast-Luminal-Ep
chr21	31587856	31588020	Breast-Luminal-Ep
chr2	118134452	118134531	Breast-Luminal-Ep
chr1	41888472	41888534	Breast-Luminal-Ep
chr14	35544036	35544208	Breast-Luminal-Ep
chr6	34506311	34506489	Breast-Luminal-Ep
chr8	140755398	140755537	Breast-Luminal-Ep
chr6	143144272	143144490	Breast-Luminal-Ep
chr12	125064809	125065207	Breast-Luminal-Ep
chr11	110318095	110318482	Breast-Luminal-Ep
chr22	20014183	20014532	Breast-Luminal-Ep
chr1	42593478	42593638	Breast-Luminal-Ep
chr11	70016958	70017320	Breast-Luminal-Ep
chr11	33332096	33332317	Breast-Luminal-Ep
chr4	186165405	186165606	Breast-Luminal-Ep
chr11	3145252	3145385	Breast-Luminal-Ep
chr10	12707806	12707930	Breast-Luminal-Ep
chr2	75824875	75825203	Breast-Luminal-Ep
chr20	60278023	60278107	Breast-Luminal-Ep
chr22	46888625	46888921	Breast-Luminal-Ep
chr14	41888903	41889153	Breast-Luminal-Ep
chr5	3630907	3631256	Breast-Luminal-Ep
chr13	30492544	30492843	Breast-Luminal-Ep
chr1	242767655	242767728	Breast-Luminal-Ep
chr15	48518738	48518922	Breast-Luminal-Ep
chr9	132518513	132518900	Breast-Luminal-Ep
chr3	41835525	41836013	Breast-Luminal-Ep
chr21	40307326	40307556	Breast-Luminal-Ep
chr11	71324396	71324560	Breast-Luminal-Ep
chr16	4690374	4690492	Breast-Luminal-Ep
chr10	29566188	29566527	Breast-Luminal-Ep
chr1	230308134	230308695	Breast-Luminal-Ep
chr8	140770366	140770523	Breast-Luminal-Ep
chr1	33263751	33264393	Breast-Luminal-Ep
chr22	43273431	43273572	Breast-Luminal-Ep
chr7	33907778	33908003	Breast-Luminal-Ep
chr17	2903683	2904814	Breast-Luminal-Ep
chr16	15129300	15129420	Breast-Luminal-Ep
chr3	33112114	33113140	Breast-Luminal-Ep
chr10	22047180	22047392	Breast-Luminal-Ep
chr1	153494092	153494160	Breast-Luminal-Ep
chr12	92685703	92686195	Breast-Luminal-Ep
chr2	237494457	237494898	Breast-Luminal-Ep
chr8	65679188	65679783	Breast-Luminal-Ep
chr8	117057634	117058603	Breast-Luminal-Ep
chr12	11842315	11842884	Breast-Luminal-Ep
chr2	61414583	61415279	Breast-Luminal-Ep
chr16	80641326	80641624	Breast-Luminal-Ep
chr8	37127073	37127224	Breast-Luminal-Ep
chr10	72633561	72634147	Breast-Luminal-Ep
chr7	4871633	4871868	Breast-Luminal-Ep
chr7	149372166	149372417	Breast-Luminal-Ep
chr10	12923972	12924660	Breast-Luminal-Ep
chr1	161057426	161058433	Breast-Luminal-Ep
chr9	139984621	139984981	Breast-Luminal-Ep
chr1	110659457	110659634	Breast-Luminal-Ep
chr3	64240728	64241645	Breast-Luminal-Ep
chr11	126253437	126253596	Breast-Luminal-Ep
chr11	77309074	77309701	Breast-Luminal-Ep
chr19	40828735	40829766	Breast-Luminal-Ep
chr22	30190745	30191206	Breast-Luminal-Ep
chr5	16781910	16782195	Breast-Luminal-Ep
chr14	100513753	100514036	Breast-Luminal-Ep
chr3	46009485	46009684	Breast-Luminal-Ep
chr21	46935506	46935982	Breast-Luminal-Ep
chr1	18788515	18789078	Breast-Luminal-Ep
chr15	79483421	79483667	Breast-Luminal-Ep
chr2	216843339	216843915	Breast-Luminal-Ep
chr11	76817680	76817870	Breast-Luminal-Ep
chr14	105181997	105182491	Breast-Luminal-Ep
chr14	105495861	105496129	Breast-Luminal-Ep
chr16	86219103	86219251	Breast-Luminal-Ep
chr1	36795567	36795743	Breast-Luminal-Ep
chr6	33700073	33700413	Breast-Luminal-Ep
chr6	37727274	37727350	Breast-Luminal-Ep
chr2	139289897	139290122	Breast-Luminal-Ep
chr14	105650639	105650945	Breast-Luminal-Ep
chr12	76836808	76837629	Breast-Luminal-Ep
chr13	47000041	47000903	Breast-Luminal-Ep
chr20	50016005	50016530	Breast-Luminal-Ep
chr7	100030648	100030693	Breast-Luminal-Ep
chr7	132474530	132475186	Breast-Luminal-Ep
chr8	4668063	4668304	Breast-Luminal-Ep
chr9	133967815	133968043	Breast-Luminal-Ep
chr11	65096708	65096872	Breast-Luminal-Ep
chr1	36993816	36993998	Breast-Luminal-Ep
chr3	53837250	53837454	Breast-Luminal-Ep
chr1	175360912	175361134	Breast-Luminal-Ep
chr10	79366944	79367394	Breast-Luminal-Ep
chr12	15368652	15368873	Breast-Luminal-Ep
chr14	56607983	56608366	Breast-Luminal-Ep
chr16	514376	514552	Breast-Luminal-Ep
chr7	70181783	70182081	Breast-Luminal-Ep
chr10	88300089	88300284	Breast-Luminal-Ep
chr6	20106039	20106421	Breast-Luminal-Ep
chr4	141563945	141564076	Breast-Luminal-Ep
chr17	71892700	71892948	Breast-Luminal-Ep
chr2	97206094	97206510	Breast-Luminal-Ep
chr2	121086647	121087014	Breast-Luminal-Ep
chr4	156875392	156875495	Breast-Luminal-Ep
chr2	47532142	47532560	Breast-Luminal-Ep
chr19	11008216	11008405	Breast-Luminal-Ep
chr19	4990592	4990775	Breast-Luminal-Ep
chr18	55787061	55787428	Breast-Luminal-Ep
chr10	415336	415421	Breast-Luminal-Ep
chr1	8043300	8043852	Breast-Luminal-Ep
chr2	10113463	10113990	Breast-Luminal-Ep
chr10	37471765	37471894	Breast-Luminal-Ep
chr4	3215881	3216905	Breast-Luminal-Ep
chr8	61853906	61854781	Breast-Luminal-Ep
chr8	141054096	141054499	Breast-Luminal-Ep
chr4	48300239	48300419	Breast-Luminal-Ep
chr3	187497667	187498409	Breast-Luminal-Ep
chr2	173908723	173909215	Breast-Luminal-Ep
chr4	184343197	184343390	Breast-Luminal-Ep
chr6	168311206	168311556	Breast-Luminal-Ep
chr19	15237711	15237834	Breast-Luminal-Ep
chr6	6911325	6911530	Breast-Luminal-Ep
chr1	114217882	114218406	Breast-Luminal-Ep
chr13	41787547	41788146	Breast-Luminal-Ep
chr6	4937915	4938382	Breast-Luminal-Ep
chr7	48827790	48828132	Breast-Luminal-Ep
chr16	85753081	85753582	Breast-Luminal-Ep
chr6	34506936	34507148	Breast-Luminal-Ep
chr7	127544919	127545653	Breast-Luminal-Ep
chr7	28933651	28933792	Breast-Luminal-Ep
chr3	30191695	30192477	Breast-Luminal-Ep
chr12	111402970	111403283	Breast-Luminal-Ep
chr20	2962766	2962980	Breast-Luminal-Ep
chr1	235842978	235843592	Breast-Luminal-Ep
chr19	283707	283915	Breast-Luminal-Ep
chr10	61597457	61598946	Breast-Luminal-Ep
chr2	6599310	6599439	Breast-Luminal-Ep
chr1	119610811	119611431	Breast-Luminal-Ep
chr6	33698745	33698979	Breast-Luminal-Ep
chr1	17958861	17958885	Breast-Luminal-Ep
chr12	52629058	52629174	Breast-Luminal-Ep
chr1	20190808	20190975	Breast-Luminal-Ep
chr1	231685352	231685834	Breast-Luminal-Ep
chr15	50520989	50521531	Breast-Luminal-Ep
chr4	187768206	187769333	Breast-Luminal-Ep
chr8	127577296	127577549	Breast-Luminal-Ep
chr9	84239768	84240579	Breast-Luminal-Ep
chr5	11744466	11744717	Breast-Luminal-Ep
chr7	126430307	126430899	Breast-Luminal-Ep
chr3	108175496	108175695	Breast-Luminal-Ep
chr2	130716059	130716255	Breast-Luminal-Ep
chr22	44564262	44564384	Breast-Luminal-Ep
chr5	24735271	24735632	Breast-Luminal-Ep
chr3	124527240	124527870	Breast-Luminal-Ep
chr15	76543986	76544579	Breast-Luminal-Ep
chr12	118590089	118590717	Breast-Luminal-Ep
chr20	57559654	57560035	Breast-Luminal-Ep
chr5	119322866	119323267	Breast-Luminal-Ep
chr13	47053228	47054614	Breast-Luminal-Ep
chr3	46949041	46949419	Breast-Luminal-Ep
chr13	99793247	99793376	Breast-Luminal-Ep
chr2	173819915	173820245	Breast-Luminal-Ep
chr3	197887689	197888340	Breast-Luminal-Ep
chr8	11775426	11775639	Breast-Luminal-Ep
chr5	83314327	83315328	Breast-Luminal-Ep
chr19	34755743	34755831	Breast-Luminal-Ep
chr4	149881727	149882818	Breast-Luminal-Ep
chr2	144122684	144123291	Breast-Luminal-Ep
chr9	96105122	96105421	Breast-Luminal-Ep
chr1	209961846	209961971	Breast-Luminal-Ep
chr5	75682751	75683740	Breast-Luminal-Ep
chr11	67043332	67043562	Breast-Luminal-Ep
chr3	193996431	193996677	Breast-Luminal-Ep
chr6	43748192	43748603	Breast-Luminal-Ep
chr2	180304258	180305013	Breast-Luminal-Ep
chr17	76460690	76460869	Breast-Luminal-Ep
chr8	142368077	142368224	Breast-Luminal-Ep
chr10	88317193	88317272	Breast-Luminal-Ep
chr12	89151267	89152334	Breast-Luminal-Ep
chr1	5036177	5036242	Breast-Luminal-Ep
chr15	29335158	29335363	Breast-Luminal-Ep
chr20	30530331	30530753	Breast-Luminal-Ep
chr20	59763230	59763378	Breast-Luminal-Ep
chr3	12476692	12477487	Breast-Luminal-Ep
chr7	45753640	45753810	Breast-Luminal-Ep
chr12	41715047	41715676	Breast-Luminal-Ep
chr17	45946180	45946406	Breast-Luminal-Ep
chr5	117926095	117927343	Breast-Luminal-Ep
chr5	138613645	138614476	Breast-Luminal-Ep
chr17	72367979	72368109	Breast-Luminal-Ep
chr2	236787013	236787185	Breast-Luminal-Ep
chr2	4566202	4566781	Breast-Luminal-Ep
chr19	30900584	30900983	Breast-Luminal-Ep
chr1	16332758	16332977	Breast-Luminal-Ep
chr3	88477681	88478675	Breast-Luminal-Ep
chr2	73125065	73125391	Breast-Luminal-Ep
chr2	242785870	242785935	Breast-Luminal-Ep
chr4	48679615	48680504	Colon-Ep
chr10	114252501	114252720	Colon-Ep
chr4	187629327	187629491	Colon-Ep
chr19	17172191	17172454	Colon-Ep
chr1	32781800	32781880	Colon-Ep
chr4	48679335	48679573	Colon-Ep
chr14	62106208	62106229	Colon-Ep
chr15	23037877	23037984	Colon-Ep
chr3	123667212	123667567	Colon-Ep
chr7	104898592	104898641	Colon-Ep
chr16	18884840	18885332	Colon-Ep
chr6	149588776	149588813	Colon-Ep
chr6	4909888	4910097	Colon-Ep
chr12	92716428	92716535	Colon-Ep
chr16	81453442	81453729	Colon-Ep
chr12	105319207	105319365	Colon-Ep
chr18	77459408	77459848	Colon-Ep
chr12	10803320	10803465	Colon-Ep
chr2	242735210	242735409	Colon-Ep
chr13	103262798	103263477	Colon-Ep
chr6	2030636	2031365	Colon-Ep
chr16	30293865	30294426	Colon-Ep
chr2	101641799	101641846	Colon-Ep
chr1	32781648	32781746	Colon-Ep
chr16	66781321	66781542	Colon-Ep
chr8	22101449	22101686	Colon-Ep
chr8	101226598	101227482	Colon-Ep
chr4	114581783	114581990	Colon-Ep
chr10	123042285	123042898	Colon-Ep
chr3	195990692	195990795	Colon-Ep
chr15	93364433	93364776	Colon-Ep
chr10	86176409	86176816	Colon-Ep
chr5	78264331	78264567	Colon-Ep
chr1	167870099	167870517	Colon-Ep
chr2	74323527	74323723	Colon-Ep
chr1	47905854	47906213	Colon-Ep
chr14	69666519	69666742	Colon-Ep
chr10	105133977	105134444	Colon-Ep
chr12	131750367	131750486	Colon-Ep
chr22	29033198	29033292	Colon-Ep
chr22	33187197	33187740	Colon-Ep
chr1	47906849	47907734	Colon-Ep
chr7	73407778	73408130	Colon-Ep
chr5	79554129	79554295	Colon-Ep
chr16	65030922	65031165	Colon-Ep
chr10	6295070	6295248	Colon-Ep
chr2	208037778	208038079	Colon-Ep
chr16	70270091	70270772	Colon-Ep
chr17	18878791	18879283	Colon-Ep
chr20	42234385	42234653	Colon-Ep
chr15	102284615	102284756	Colon-Ep
chr15	32993303	32993383	Colon-Ep
chr12	77637779	77637886	Colon-Ep
chr1	48167838	48168244	Colon-Ep
chr13	66804769	66804865	Colon-Ep
chr12	95943602	95943753	Colon-Ep
chr5	80476006	80476312	Colon-Ep
chr3	157866760	157866908	Colon-Ep
chr15	102283249	102283505	Colon-Ep
chr3	42817048	42817794	Colon-Ep
chr1	9109006	9109633	Colon-Ep
chr3	33689048	33689343	Colon-Ep
chr4	102044681	102044804	Colon-Ep
chr1	47907971	47908445	Colon-Ep
chr3	73097646	73097785	Colon-Ep
chr4	9148543	9148887	Colon-Ep
chr20	14038394	14038878	Colon-Ep
chr2	7426794	7427018	Colon-Ep
chr7	94138205	94138388	Colon-Ep
chr13	67133640	67133729	Colon-Ep
chr11	75426536	75427290	Colon-Ep
chr12	77762043	77762259	Colon-Ep
chr16	14970552	14970957	Colon-Ep
chr6	149588876	149589069	Colon-Ep
chr8	95645195	95645311	Colon-Ep
chr9	136107768	136107875	Colon-Ep
chr15	75221016	75221876	Colon-Ep
chr9	115544367	115544589	Colon-Ep
chr1	1045636	1045789	Colon-Ep
chr2	200337136	200337737	Colon-Ep
chr9	13148881	13149243	Colon-Ep
chr10	111946105	111946207	Colon-Ep
chr7	117175711	117175884	Colon-Ep
chr4	38050397	38050964	Colon-Ep
chr3	72618757	72619029	Colon-Ep
chr3	195992868	195993171	Colon-Ep
chr5	56352218	56352629	Colon-Ep
chr4	23650763	23651069	Colon-Ep
chr15	40993736	40994330	Colon-Ep
chr5	75774173	75774415	Colon-Ep
chr12	132423839	132424024	Colon-Ep
